,CUS,ANS
2862,CUST0000423063,0.0
2863,CUST0000422914,0.0
2864,CUST0000422872,1.0
2865,CUST0000422568,1.0
2866,CUST0000422146,1.0
2867,CUST0000422099,0.0
2868,CUST0000422016,1.0
2869,CUST0000421890,1.0
2870,CUST0000421869,0.0
2871,CUST0000421287,1.0
2872,CUST0000421071,1.0
2873,CUST0000420781,0.0
2874,CUST0000420072,0.0
2875,CUST0000419849,0.0
2876,CUST0000419789,0.0
2877,CUST0000419215,1.0
2878,CUST0000419057,1.0
2879,CUST0000418944,1.0
2880,CUST0000418743,0.0
2881,CUST0000418352,1.0
2882,CUST0000418168,0.0
2883,CUST0000418129,1.0
2884,CUST0000417955,0.0
2885,CUST0000417021,1.0
2886,CUST0000416207,0.0
2887,CUST0000416143,1.0
2888,CUST0000415718,1.0
2889,CUST0000415655,0.0
2890,CUST0000415471,1.0
2891,CUST0000415147,0.0
2892,CUST0000415029,0.0
2893,CUST0000414945,0.0
2894,CUST0000414915,0.0
2895,CUST0000414892,0.0
2896,CUST0000414813,1.0
2897,CUST0000414611,1.0
2898,CUST0000414522,0.0
2899,CUST0000414452,1.0
2900,CUST0000413715,0.0
2901,CUST0000413598,0.0
2902,CUST0000413197,0.0
2903,CUST0000413161,1.0
2904,CUST0000413017,1.0
2905,CUST0000412928,0.0
2906,CUST0000412870,0.0
2907,CUST0000412559,0.0
2908,CUST0000412288,0.0
2909,CUST0000412087,1.0
2910,CUST0000411972,1.0
2911,CUST0000411707,0.0
2912,CUST0000411364,0.0
2913,CUST0000411204,0.0
2914,CUST0000411122,0.0
2915,CUST0000410932,0.0
2916,CUST0000410727,0.0
2917,CUST0000410526,0.0
2918,CUST0000410228,0.0
2919,CUST0000410183,0.0
2920,CUST0000410118,0.0
2921,CUST0000409997,0.0
2922,CUST0000409627,0.0
2923,CUST0000409108,1.0
2924,CUST0000408901,0.0
2925,CUST0000408729,1.0
2926,CUST0000408561,1.0
2927,CUST0000408527,0.0
2928,CUST0000408366,0.0
2929,CUST0000407911,1.0
2930,CUST0000407532,0.0
2931,CUST0000407343,0.0
2932,CUST0000407194,1.0
2933,CUST0000407176,1.0
2934,CUST0000407163,1.0
2935,CUST0000407130,0.0
2936,CUST0000407072,0.0
2937,CUST0000406979,0.0
2938,CUST0000406914,0.0
2939,CUST0000406818,0.0
2940,CUST0000406773,1.0
2941,CUST0000406083,1.0
2942,CUST0000405566,1.0
2943,CUST0000405265,0.0
2944,CUST0000405240,1.0
2945,CUST0000405053,1.0
2946,CUST0000404913,1.0
2947,CUST0000404696,0.0
2948,CUST0000404601,0.0
2949,CUST0000404216,0.0
2950,CUST0000404168,1.0
2951,CUST0000404167,0.0
2952,CUST0000403745,1.0
2953,CUST0000403640,1.0
2954,CUST0000403543,1.0
2955,CUST0000403403,0.0
2956,CUST0000403381,0.0
2957,CUST0000403048,0.0
2958,CUST0000402650,0.0
2959,CUST0000402511,0.0
2960,CUST0000402467,0.0
2961,CUST0000402327,0.0
2962,CUST0000402237,0.0
2963,CUST0000402181,1.0
2964,CUST0000401763,1.0
2965,CUST0000401057,0.0
2966,CUST0000400898,0.0
2967,CUST0000400678,0.0
2968,CUST0000400484,0.0
2969,CUST0000400134,0.0
2970,CUST0000400016,1.0
2971,CUST0000399865,1.0
2972,CUST0000399733,0.0
2973,CUST0000398825,1.0
2974,CUST0000398784,0.0
2975,CUST0000398776,0.0
2976,CUST0000398616,0.0
2977,CUST0000398567,0.0
2978,CUST0000398539,1.0
2979,CUST0000398367,0.0
2980,CUST0000398363,0.0
2981,CUST0000397821,0.0
2982,CUST0000397690,1.0
2983,CUST0000397631,1.0
2984,CUST0000397540,0.0
2985,CUST0000397266,0.0
2986,CUST0000397207,0.0
2987,CUST0000397145,0.0
2988,CUST0000397007,1.0
2989,CUST0000396827,0.0
2990,CUST0000396745,0.0
2991,CUST0000396498,1.0
2992,CUST0000396495,1.0
2993,CUST0000396231,0.0
2994,CUST0000396149,1.0
2995,CUST0000395732,1.0
2996,CUST0000395577,0.0
2997,CUST0000395515,0.0
2998,CUST0000395437,0.0
2999,CUST0000395295,1.0
3000,CUST0000395055,1.0
3001,CUST0000394930,0.0
3002,CUST0000394724,0.0
3003,CUST0000393773,0.0
3004,CUST0000393760,1.0
3005,CUST0000393638,1.0
3006,CUST0000393615,0.0
3007,CUST0000393547,0.0
3008,CUST0000393495,0.0
3009,CUST0000393321,1.0
3010,CUST0000392903,1.0
3011,CUST0000392574,0.0
3012,CUST0000392468,1.0
3013,CUST0000392243,1.0
3014,CUST0000391910,1.0
3015,CUST0000391382,0.0
3016,CUST0000391346,0.0
3017,CUST0000391287,1.0
3018,CUST0000391145,0.0
3019,CUST0000391025,0.0
3020,CUST0000390823,0.0
3021,CUST0000390762,1.0
3022,CUST0000389986,1.0
3023,CUST0000389739,0.0
3024,CUST0000389364,1.0
3025,CUST0000389267,0.0
3026,CUST0000389065,1.0
3027,CUST0000388652,0.0
3028,CUST0000388585,0.0
3029,CUST0000388524,1.0
3030,CUST0000388176,0.0
3031,CUST0000387914,1.0
3032,CUST0000387419,0.0
3033,CUST0000387168,0.0
3034,CUST0000387000,1.0
3035,CUST0000386827,0.0
3036,CUST0000386711,0.0
3037,CUST0000386495,0.0
3038,CUST0000386369,1.0
3039,CUST0000385636,0.0
3040,CUST0000385508,0.0
3041,CUST0000385376,1.0
3042,CUST0000385231,0.0
3043,CUST0000385012,0.0
3044,CUST0000384891,1.0
3045,CUST0000384822,1.0
3046,CUST0000384711,0.0
3047,CUST0000384431,0.0
3048,CUST0000383071,1.0
3049,CUST0000382456,0.0
3050,CUST0000381350,0.0
3051,CUST0000380545,0.0
3052,CUST0000380492,0.0
3053,CUST0000380249,1.0
3054,CUST0000380224,0.0
3055,CUST0000380112,1.0
3056,CUST0000379952,0.0
3057,CUST0000379903,0.0
3058,CUST0000379798,1.0
3059,CUST0000379577,0.0
3060,CUST0000379472,0.0
3061,CUST0000379456,1.0
3062,CUST0000379452,0.0
3063,CUST0000379126,0.0
3064,CUST0000378984,1.0
3065,CUST0000378735,0.0
3066,CUST0000378677,0.0
3067,CUST0000378500,0.0
3068,CUST0000378448,0.0
3069,CUST0000378373,0.0
3070,CUST0000378034,1.0
3071,CUST0000377973,0.0
3072,CUST0000377813,1.0
3073,CUST0000377358,0.0
3074,CUST0000377107,0.0
3075,CUST0000376662,1.0
3076,CUST0000376598,1.0
3077,CUST0000376367,0.0
3078,CUST0000376193,0.0
3079,CUST0000376140,0.0
3080,CUST0000375691,1.0
3081,CUST0000375659,0.0
3082,CUST0000375648,0.0
3083,CUST0000375633,1.0
3084,CUST0000375074,1.0
3085,CUST0000374967,1.0
3086,CUST0000374744,0.0
3087,CUST0000374522,1.0
3088,CUST0000374392,1.0
3089,CUST0000374335,0.0
3090,CUST0000374252,1.0
3091,CUST0000374165,1.0
3092,CUST0000373949,1.0
3093,CUST0000373894,0.0
3094,CUST0000373868,0.0
3095,CUST0000373826,0.0
3096,CUST0000373737,1.0
3097,CUST0000373683,0.0
3098,CUST0000373241,0.0
3099,CUST0000373003,0.0
3100,CUST0000372856,1.0
3101,CUST0000372762,1.0
3102,CUST0000372533,0.0
3103,CUST0000372501,0.0
3104,CUST0000372036,0.0
3105,CUST0000371949,0.0
3106,CUST0000371579,0.0
3107,CUST0000371566,0.0
3108,CUST0000371535,1.0
3109,CUST0000371354,0.0
3110,CUST0000371191,0.0
3111,CUST0000371087,0.0
3112,CUST0000371044,1.0
3113,CUST0000370986,1.0
3114,CUST0000370974,0.0
3115,CUST0000370635,1.0
3116,CUST0000370394,1.0
3117,CUST0000370368,1.0
3118,CUST0000370351,0.0
3119,CUST0000370293,0.0
3120,CUST0000370276,0.0
3121,CUST0000370059,0.0
3122,CUST0000369937,0.0
3123,CUST0000369871,0.0
3124,CUST0000369724,1.0
3125,CUST0000369681,0.0
3126,CUST0000369556,0.0
3127,CUST0000369539,0.0
3128,CUST0000369298,1.0
3129,CUST0000369227,1.0
3130,CUST0000367598,1.0
3131,CUST0000367460,1.0
3132,CUST0000367459,1.0
3133,CUST0000367454,0.0
3134,CUST0000367323,1.0
3135,CUST0000367221,0.0
3136,CUST0000366903,1.0
3137,CUST0000366900,1.0
3138,CUST0000366661,0.0
3139,CUST0000366612,0.0
3140,CUST0000366585,1.0
3141,CUST0000366451,0.0
3142,CUST0000366265,0.0
3143,CUST0000365930,0.0
3144,CUST0000365846,0.0
3145,CUST0000365689,1.0
3146,CUST0000365449,1.0
3147,CUST0000365429,0.0
3148,CUST0000365104,1.0
3149,CUST0000364760,0.0
3150,CUST0000364544,0.0
3151,CUST0000364465,1.0
3152,CUST0000364263,1.0
3153,CUST0000364233,0.0
3154,CUST0000364113,1.0
3155,CUST0000364085,0.0
3156,CUST0000364039,0.0
3157,CUST0000364031,0.0
3158,CUST0000363266,1.0
3159,CUST0000363059,0.0
3160,CUST0000362904,1.0
3161,CUST0000362694,0.0
3162,CUST0000362661,1.0
3163,CUST0000362641,0.0
3164,CUST0000362601,1.0
3165,CUST0000362478,0.0
3166,CUST0000362355,0.0
3167,CUST0000362281,1.0
3168,CUST0000361973,1.0
3169,CUST0000361910,0.0
3170,CUST0000361611,1.0
3171,CUST0000361169,1.0
3172,CUST0000361038,0.0
3173,CUST0000360531,1.0
3174,CUST0000360293,1.0
3175,CUST0000360289,0.0
3176,CUST0000360223,1.0
3177,CUST0000360110,0.0
3178,CUST0000359971,0.0
3179,CUST0000359859,1.0
3180,CUST0000359752,0.0
3181,CUST0000359555,1.0
3182,CUST0000359521,0.0
3183,CUST0000359417,0.0
3184,CUST0000359344,0.0
3185,CUST0000359289,0.0
3186,CUST0000359265,1.0
3187,CUST0000359250,1.0
3188,CUST0000359212,0.0
3189,CUST0000359197,0.0
3190,CUST0000358723,0.0
3191,CUST0000358608,0.0
3192,CUST0000358603,0.0
3193,CUST0000358344,1.0
3194,CUST0000358011,1.0
3195,CUST0000357913,0.0
3196,CUST0000357863,0.0
3197,CUST0000357661,1.0
3198,CUST0000357650,0.0
3199,CUST0000357627,0.0
3200,CUST0000357449,1.0
3201,CUST0000357109,0.0
3202,CUST0000357083,1.0
3203,CUST0000356605,0.0
3204,CUST0000356601,0.0
3205,CUST0000356307,1.0
3206,CUST0000356138,1.0
3207,CUST0000356067,0.0
3208,CUST0000356057,0.0
3209,CUST0000356000,0.0
3210,CUST0000355981,0.0
3211,CUST0000355666,0.0
3212,CUST0000355507,1.0
3213,CUST0000355428,0.0
3214,CUST0000355235,0.0
3215,CUST0000355108,0.0
3216,CUST0000353993,1.0
3217,CUST0000353957,1.0
3218,CUST0000353945,0.0
3219,CUST0000353938,0.0
3220,CUST0000353845,1.0
3221,CUST0000353677,0.0
3222,CUST0000353655,0.0
3223,CUST0000352666,1.0
3224,CUST0000352556,0.0
3225,CUST0000352544,1.0
3226,CUST0000352169,0.0
3227,CUST0000352126,1.0
3228,CUST0000352075,0.0
3229,CUST0000352048,0.0
3230,CUST0000351733,0.0
3231,CUST0000350599,0.0
3232,CUST0000350521,0.0
3233,CUST0000350353,1.0
3234,CUST0000350221,0.0
3235,CUST0000349859,1.0
3236,CUST0000349837,0.0
3237,CUST0000349561,1.0
3238,CUST0000349056,0.0
3239,CUST0000348786,1.0
3240,CUST0000348775,1.0
3241,CUST0000348557,0.0
3242,CUST0000348467,0.0
3243,CUST0000348123,0.0
3244,CUST0000348054,1.0
3245,CUST0000348012,1.0
3246,CUST0000348008,1.0
3247,CUST0000347923,0.0
3248,CUST0000347842,0.0
3249,CUST0000347834,1.0
3250,CUST0000347503,0.0
3251,CUST0000347438,0.0
3252,CUST0000347309,0.0
3253,CUST0000346656,0.0
3254,CUST0000346601,1.0
3255,CUST0000346556,1.0
3256,CUST0000346251,0.0
3257,CUST0000346167,0.0
3258,CUST0000345373,0.0
3259,CUST0000345364,0.0
3260,CUST0000345094,0.0
3261,CUST0000344976,0.0
3262,CUST0000344914,1.0
3263,CUST0000344295,0.0
3264,CUST0000344260,0.0
3265,CUST0000344047,0.0
3266,CUST0000343466,1.0
3267,CUST0000343056,0.0
3268,CUST0000342959,0.0
3269,CUST0000342567,1.0
3270,CUST0000342503,0.0
3271,CUST0000342143,1.0
3272,CUST0000342129,0.0
3273,CUST0000342078,0.0
3274,CUST0000341445,0.0
3275,CUST0000341319,0.0
3276,CUST0000341306,0.0
3277,CUST0000341255,0.0
3278,CUST0000340993,1.0
3279,CUST0000340895,0.0
3280,CUST0000340691,1.0
3281,CUST0000340654,1.0
3282,CUST0000340033,0.0
3283,CUST0000339376,1.0
3284,CUST0000339139,0.0
3285,CUST0000339117,0.0
3286,CUST0000339054,1.0
3287,CUST0000338923,0.0
3288,CUST0000338613,0.0
3289,CUST0000337461,1.0
3290,CUST0000337081,0.0
3291,CUST0000337058,1.0
3292,CUST0000337031,0.0
3293,CUST0000336297,0.0
3294,CUST0000335861,1.0
3295,CUST0000335650,0.0
3296,CUST0000335632,0.0
3297,CUST0000335542,0.0
3298,CUST0000335292,1.0
3299,CUST0000334951,0.0
3300,CUST0000334297,0.0
3301,CUST0000333947,0.0
3302,CUST0000333648,1.0
3303,CUST0000333370,1.0
3304,CUST0000333211,1.0
3305,CUST0000332983,0.0
3306,CUST0000332689,0.0
3307,CUST0000332648,0.0
3308,CUST0000332030,0.0
3309,CUST0000331413,0.0
3310,CUST0000330871,0.0
3311,CUST0000330389,0.0
3312,CUST0000329724,0.0
3313,CUST0000329564,0.0
3314,CUST0000329420,1.0
3315,CUST0000329411,0.0
3316,CUST0000329314,0.0
3317,CUST0000329284,0.0
3318,CUST0000329240,1.0
3319,CUST0000329123,1.0
3320,CUST0000328659,0.0
3321,CUST0000328598,1.0
3322,CUST0000328011,0.0
3323,CUST0000327940,0.0
3324,CUST0000327790,0.0
3325,CUST0000327595,1.0
3326,CUST0000327293,0.0
3327,CUST0000327274,0.0
3328,CUST0000327218,0.0
3329,CUST0000327087,1.0
3330,CUST0000326951,0.0
3331,CUST0000326875,0.0
3332,CUST0000326784,1.0
3333,CUST0000326711,0.0
3334,CUST0000326502,0.0
3335,CUST0000326362,1.0
3336,CUST0000326357,0.0
3337,CUST0000326328,0.0
3338,CUST0000326092,0.0
3339,CUST0000326043,0.0
3340,CUST0000326029,1.0
3341,CUST0000325897,0.0
3342,CUST0000325862,0.0
3343,CUST0000325746,1.0
3344,CUST0000325483,0.0
3345,CUST0000325310,0.0
3346,CUST0000325091,0.0
3347,CUST0000324439,1.0
3348,CUST0000324362,0.0
3349,CUST0000324222,0.0
3350,CUST0000324002,0.0
3351,CUST0000323706,1.0
3352,CUST0000323567,1.0
3353,CUST0000323196,1.0
3354,CUST0000322579,1.0
3355,CUST0000322541,0.0
3356,CUST0000322481,1.0
3357,CUST0000322431,1.0
3358,CUST0000322183,0.0
3359,CUST0000321957,0.0
3360,CUST0000321850,0.0
3361,CUST0000321438,1.0
3362,CUST0000320773,1.0
3363,CUST0000320358,0.0
3364,CUST0000320265,1.0
3365,CUST0000320257,0.0
3366,CUST0000320138,0.0
3367,CUST0000320034,0.0
3368,CUST0000319945,0.0
3369,CUST0000319762,1.0
3370,CUST0000319505,0.0
3371,CUST0000319316,0.0
3372,CUST0000319241,0.0
3373,CUST0000318791,1.0
3374,CUST0000318790,1.0
3375,CUST0000318596,0.0
3376,CUST0000318461,0.0
3377,CUST0000318306,0.0
3378,CUST0000317490,0.0
3379,CUST0000317407,0.0
3380,CUST0000316692,1.0
3381,CUST0000316653,0.0
3382,CUST0000316344,1.0
3383,CUST0000315924,1.0
3384,CUST0000315873,0.0
3385,CUST0000315792,1.0
3386,CUST0000315693,0.0
3387,CUST0000315095,0.0
3388,CUST0000314931,0.0
3389,CUST0000314496,0.0
3390,CUST0000314494,1.0
3391,CUST0000314465,0.0
3392,CUST0000314371,0.0
3393,CUST0000314165,0.0
3394,CUST0000313976,0.0
3395,CUST0000313963,0.0
3396,CUST0000313722,0.0
3397,CUST0000313426,0.0
3398,CUST0000313370,1.0
3399,CUST0000313294,0.0
3400,CUST0000313011,0.0
3401,CUST0000312927,0.0
3402,CUST0000312428,0.0
3403,CUST0000312327,1.0
3404,CUST0000312303,0.0
3405,CUST0000311496,0.0
3406,CUST0000311194,0.0
3407,CUST0000311051,0.0
3408,CUST0000310870,0.0
3409,CUST0000310844,0.0
3410,CUST0000310786,0.0
3411,CUST0000310512,0.0
3412,CUST0000310381,1.0
3413,CUST0000310334,0.0
3414,CUST0000309981,0.0
3415,CUST0000309974,0.0
3416,CUST0000309803,1.0
3417,CUST0000309773,0.0
3418,CUST0000309109,0.0
3419,CUST0000309104,0.0
3420,CUST0000309078,1.0
3421,CUST0000309037,1.0
3422,CUST0000308745,0.0
3423,CUST0000308627,1.0
3424,CUST0000308575,1.0
3425,CUST0000308522,1.0
3426,CUST0000308433,0.0
3427,CUST0000308121,1.0
3428,CUST0000307693,0.0
3429,CUST0000307406,1.0
3430,CUST0000307403,1.0
3431,CUST0000307323,0.0
3432,CUST0000307236,0.0
3433,CUST0000307007,0.0
3434,CUST0000306843,0.0
3435,CUST0000306580,0.0
3436,CUST0000306533,1.0
3437,CUST0000306198,0.0
3438,CUST0000306168,1.0
3439,CUST0000305191,0.0
3440,CUST0000305103,0.0
3441,CUST0000304922,1.0
3442,CUST0000304719,0.0
3443,CUST0000304476,0.0
3444,CUST0000304008,0.0
3445,CUST0000303966,0.0
3446,CUST0000303963,1.0
3447,CUST0000303755,0.0
3448,CUST0000303669,1.0
3449,CUST0000303410,0.0
3450,CUST0000303021,0.0
3451,CUST0000302781,0.0
3452,CUST0000302718,0.0
3453,CUST0000302397,0.0
3454,CUST0000302355,0.0
3455,CUST0000302308,1.0
3456,CUST0000302301,1.0
3457,CUST0000302280,1.0
3458,CUST0000301955,0.0
3459,CUST0000301823,0.0
3460,CUST0000301586,0.0
3461,CUST0000301347,0.0
3462,CUST0000301267,1.0
3463,CUST0000301201,1.0
3464,CUST0000301140,0.0
3465,CUST0000301027,1.0
3466,CUST0000300913,0.0
3467,CUST0000300829,0.0
3468,CUST0000300328,0.0
3469,CUST0000300206,0.0
3470,CUST0000300136,0.0
3471,CUST0000299905,0.0
3472,CUST0000299856,0.0
3473,CUST0000299443,1.0
3474,CUST0000299294,1.0
3475,CUST0000299182,0.0
3476,CUST0000299174,0.0
3477,CUST0000299009,0.0
3478,CUST0000298951,0.0
3479,CUST0000298919,1.0
3480,CUST0000298739,1.0
3481,CUST0000298700,1.0
3482,CUST0000298408,0.0
3483,CUST0000297983,1.0
3484,CUST0000297970,1.0
3485,CUST0000297678,1.0
3486,CUST0000297608,0.0
3487,CUST0000297521,0.0
3488,CUST0000297249,1.0
3489,CUST0000297139,0.0
3490,CUST0000297035,1.0
3491,CUST0000296379,1.0
3492,CUST0000296291,0.0
3493,CUST0000296204,0.0
3494,CUST0000296012,1.0
3495,CUST0000295901,1.0
3496,CUST0000295167,0.0
3497,CUST0000295117,0.0
3498,CUST0000294865,1.0
3499,CUST0000294815,0.0
3500,CUST0000294682,0.0
3501,CUST0000294638,0.0
3502,CUST0000294521,1.0
3503,CUST0000293597,0.0
3504,CUST0000293131,0.0
3505,CUST0000293101,0.0
3506,CUST0000292985,1.0
3507,CUST0000292567,1.0
3508,CUST0000292555,0.0
3509,CUST0000292191,1.0
3510,CUST0000292049,1.0
3511,CUST0000292042,0.0
3512,CUST0000292032,0.0
3513,CUST0000291957,0.0
3514,CUST0000291884,0.0
3515,CUST0000291861,0.0
3516,CUST0000291843,1.0
3517,CUST0000291432,0.0
3518,CUST0000291212,0.0
3519,CUST0000291108,0.0
3520,CUST0000290793,0.0
3521,CUST0000290774,1.0
3522,CUST0000289572,1.0
3523,CUST0000289425,0.0
3524,CUST0000289401,0.0
3525,CUST0000289277,0.0
3526,CUST0000288788,0.0
3527,CUST0000288662,0.0
3528,CUST0000288518,0.0
3529,CUST0000288343,1.0
3530,CUST0000288146,1.0
3531,CUST0000287937,0.0
3532,CUST0000287867,0.0
3533,CUST0000287772,0.0
3534,CUST0000287617,1.0
3535,CUST0000287482,0.0
3536,CUST0000287282,1.0
3537,CUST0000285663,1.0
3538,CUST0000285276,0.0
3539,CUST0000284650,1.0
3540,CUST0000284451,0.0
3541,CUST0000284343,0.0
3542,CUST0000284103,0.0
3543,CUST0000283803,1.0
3544,CUST0000283740,1.0
3545,CUST0000283274,0.0
3546,CUST0000282917,0.0
3547,CUST0000282774,0.0
3548,CUST0000282652,0.0
3549,CUST0000282515,0.0
3550,CUST0000282411,0.0
3551,CUST0000282214,1.0
3552,CUST0000282130,0.0
3553,CUST0000282032,0.0
3554,CUST0000281968,0.0
3555,CUST0000281353,1.0
3556,CUST0000281089,1.0
3557,CUST0000280952,1.0
3558,CUST0000280694,0.0
3559,CUST0000280690,1.0
3560,CUST0000280679,0.0
3561,CUST0000280589,0.0
3562,CUST0000280517,0.0
3563,CUST0000279958,0.0
3564,CUST0000279477,0.0
3565,CUST0000279310,1.0
3566,CUST0000279161,1.0
3567,CUST0000278887,0.0
3568,CUST0000278821,0.0
3569,CUST0000278741,1.0
3570,CUST0000278111,0.0
3571,CUST0000277824,0.0
3572,CUST0000277675,0.0
3573,CUST0000277415,1.0
3574,CUST0000277206,0.0
3575,CUST0000277064,0.0
3576,CUST0000276942,0.0
3577,CUST0000276604,0.0
3578,CUST0000276429,0.0
3579,CUST0000276333,0.0
3580,CUST0000276154,1.0
3581,CUST0000275903,0.0
3582,CUST0000275806,1.0
3583,CUST0000275790,0.0
3584,CUST0000275436,1.0
3585,CUST0000275005,0.0
3586,CUST0000274585,0.0
3587,CUST0000274533,1.0
3588,CUST0000274514,0.0
3589,CUST0000274165,1.0
3590,CUST0000274139,0.0
3591,CUST0000274137,0.0
3592,CUST0000274070,0.0
3593,CUST0000273930,0.0
3594,CUST0000273592,0.0
3595,CUST0000273560,0.0
3596,CUST0000273521,0.0
3597,CUST0000273175,0.0
3598,CUST0000273017,1.0
3599,CUST0000272904,0.0
3600,CUST0000272853,0.0
3601,CUST0000272582,0.0
3602,CUST0000272425,0.0
3603,CUST0000272386,1.0
3604,CUST0000272023,0.0
3605,CUST0000271479,1.0
3606,CUST0000270628,0.0
3607,CUST0000270503,0.0
3608,CUST0000270350,0.0
3609,CUST0000268961,0.0
3610,CUST0000268635,0.0
3611,CUST0000268207,0.0
3612,CUST0000268127,0.0
3613,CUST0000267979,0.0
3614,CUST0000267726,1.0
3615,CUST0000267709,0.0
3616,CUST0000267570,0.0
3617,CUST0000267507,0.0
3618,CUST0000267396,0.0
3619,CUST0000267213,0.0
3620,CUST0000267204,0.0
3621,CUST0000266997,1.0
3622,CUST0000266722,0.0
3623,CUST0000266580,0.0
3624,CUST0000266269,1.0
3625,CUST0000266152,1.0
3626,CUST0000266020,0.0
3627,CUST0000265948,0.0
3628,CUST0000265678,1.0
3629,CUST0000265582,0.0
3630,CUST0000265468,1.0
3631,CUST0000265416,1.0
3632,CUST0000265367,0.0
3633,CUST0000265274,0.0
3634,CUST0000265147,0.0
3635,CUST0000265073,1.0
3636,CUST0000264835,1.0
3637,CUST0000264598,1.0
3638,CUST0000264286,1.0
3639,CUST0000264107,0.0
3640,CUST0000264079,1.0
3641,CUST0000263870,0.0
3642,CUST0000263844,0.0
3643,CUST0000263560,1.0
3644,CUST0000263376,0.0
3645,CUST0000263173,0.0
3646,CUST0000262766,1.0
3647,CUST0000262704,0.0
3648,CUST0000261775,0.0
3649,CUST0000261553,0.0
3650,CUST0000261407,1.0
3651,CUST0000261381,0.0
3652,CUST0000261261,0.0
3653,CUST0000261258,1.0
3654,CUST0000261175,1.0
3655,CUST0000261138,1.0
3656,CUST0000260876,0.0
3657,CUST0000260697,0.0
3658,CUST0000260311,1.0
3659,CUST0000259680,0.0
3660,CUST0000259504,1.0
3661,CUST0000259498,0.0
3662,CUST0000259436,1.0
3663,CUST0000259182,1.0
3664,CUST0000259129,0.0
3665,CUST0000258842,1.0
3666,CUST0000258756,0.0
3667,CUST0000258658,0.0
3668,CUST0000258555,0.0
3669,CUST0000258532,0.0
3670,CUST0000258485,0.0
3671,CUST0000258097,0.0
3672,CUST0000257902,0.0
3673,CUST0000257769,0.0
3674,CUST0000257511,0.0
3675,CUST0000257507,0.0
3676,CUST0000256837,0.0
3677,CUST0000256243,0.0
3678,CUST0000256124,0.0
3679,CUST0000256112,0.0
3680,CUST0000255714,0.0
3681,CUST0000255673,1.0
3682,CUST0000255660,0.0
3683,CUST0000255420,0.0
3684,CUST0000255397,0.0
3685,CUST0000255395,1.0
3686,CUST0000255387,0.0
3687,CUST0000255269,1.0
3688,CUST0000255201,1.0
3689,CUST0000255032,1.0
3690,CUST0000254832,1.0
3691,CUST0000254742,1.0
3692,CUST0000254620,1.0
3693,CUST0000254439,0.0
3694,CUST0000253886,0.0
3695,CUST0000253846,1.0
3696,CUST0000253580,0.0
3697,CUST0000253573,0.0
3698,CUST0000253539,1.0
3699,CUST0000253529,0.0
3700,CUST0000253216,0.0
3701,CUST0000253102,0.0
3702,CUST0000252562,0.0
3703,CUST0000252338,1.0
3704,CUST0000252228,0.0
3705,CUST0000251916,0.0
3706,CUST0000251863,0.0
3707,CUST0000251322,0.0
3708,CUST0000250864,0.0
3709,CUST0000250135,0.0
3710,CUST0000249946,0.0
3711,CUST0000249820,1.0
3712,CUST0000249670,0.0
3713,CUST0000249643,1.0
3714,CUST0000249608,1.0
3715,CUST0000249577,0.0
3716,CUST0000249573,0.0
3717,CUST0000249526,0.0
3718,CUST0000248944,0.0
3719,CUST0000248760,1.0
3720,CUST0000248441,0.0
3721,CUST0000248288,0.0
3722,CUST0000248273,0.0
3723,CUST0000248266,0.0
3724,CUST0000248231,1.0
3725,CUST0000248193,0.0
3726,CUST0000248020,1.0
3727,CUST0000247910,0.0
3728,CUST0000247100,0.0
3729,CUST0000247029,1.0
3730,CUST0000246949,1.0
3731,CUST0000246937,0.0
3732,CUST0000246921,1.0
3733,CUST0000246911,1.0
3734,CUST0000246289,1.0
3735,CUST0000246094,1.0
3736,CUST0000246087,0.0
3737,CUST0000245750,1.0
3738,CUST0000245743,1.0
3739,CUST0000245257,1.0
3740,CUST0000245024,0.0
3741,CUST0000244913,0.0
3742,CUST0000244654,0.0
3743,CUST0000244450,1.0
3744,CUST0000244418,0.0
3745,CUST0000244205,1.0
3746,CUST0000244127,1.0
3747,CUST0000244088,1.0
3748,CUST0000243706,1.0
3749,CUST0000243335,1.0
3750,CUST0000243284,1.0
3751,CUST0000243024,0.0
3752,CUST0000242953,0.0
3753,CUST0000242769,1.0
3754,CUST0000242508,0.0
3755,CUST0000242357,0.0
3756,CUST0000242140,0.0
3757,CUST0000241970,0.0
3758,CUST0000241522,1.0
3759,CUST0000241476,1.0
3760,CUST0000241254,0.0
3761,CUST0000241252,0.0
3762,CUST0000241118,1.0
3763,CUST0000240651,0.0
3764,CUST0000240613,0.0
3765,CUST0000240359,1.0
3766,CUST0000240308,0.0
3767,CUST0000240277,0.0
3768,CUST0000240244,1.0
3769,CUST0000240228,0.0
3770,CUST0000240185,1.0
3771,CUST0000239986,0.0
3772,CUST0000239729,0.0
3773,CUST0000239699,0.0
3774,CUST0000239683,0.0
3775,CUST0000239627,1.0
3776,CUST0000238956,0.0
3777,CUST0000238866,0.0
3778,CUST0000238658,0.0
3779,CUST0000238212,1.0
3780,CUST0000238146,1.0
3781,CUST0000238094,0.0
3782,CUST0000237812,1.0
3783,CUST0000237694,0.0
3784,CUST0000236834,1.0
3785,CUST0000236697,0.0
3786,CUST0000236124,0.0
3787,CUST0000235779,0.0
3788,CUST0000235758,1.0
3789,CUST0000235664,0.0
3790,CUST0000234581,1.0
3791,CUST0000234511,0.0
3792,CUST0000234209,1.0
3793,CUST0000234190,0.0
