,CUST_CODE,LAST_WEEK,LAST_DATE,TOTAl_COME,TOTAL_SPEND,CUS_SEN_LA,CUS_SEN_MM,CUS_SEN_UM,CUS_SEN_XX,BAS_SIZE_L,BAS_SIZE_M,BAS_SIZE_S,BAS_TYPE_FULL,BAS_TYPE_SMALL,BAS_TYPE_TOP,BAS_TYPE_XX,BAS_DO_FRESH,BAS_DO_GROCERY,BAS_DO_MIX,BAS_DO_NONFOOD,STORE_FOR_XX,STORE_FOR_LS,STORE_FOR_MS,STORE_FOR_SS,STORE_FOR_XLS,CHURN
31073,CUST0000329564,200748,2008-01-23,3,7.25,0,7,0,0,0,4,3,0,3,4,0,1,2,4,0,0,0,7,0,0,0
31074,CUST0000329724,200748,2008-01-22,4,107.47,0,0,44,0,44,0,0,0,0,44,0,33,0,11,0,0,44,0,0,0,0
31075,CUST0000332030,200746,2008-01-07,1,15.420000000000002,4,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0
31076,CUST0000332648,200748,2008-01-25,3,91.9,0,0,46,0,46,0,0,18,0,28,0,46,0,0,0,0,46,0,0,0,0
31077,CUST0000332983,200747,2008-01-16,8,111.90999999999997,50,0,0,0,25,25,0,17,2,31,0,4,5,41,0,0,0,50,0,0,0
31078,CUST0000334297,200749,2008-01-30,16,149.66,100,0,0,0,77,16,7,0,16,83,1,28,5,64,2,1,43,44,13,0,0
31079,CUST0000334951,200748,2008-01-23,2,36.87000000000001,0,26,0,0,26,0,0,16,0,10,0,26,0,0,0,0,0,26,0,0,0
31080,CUST0000335542,200748,2008-01-26,21,199.06,118,0,0,0,70,35,13,46,23,49,0,24,31,61,2,0,30,88,0,0,0
31081,CUST0000337031,200749,2008-01-30,11,137.15,86,0,0,0,79,5,2,17,7,62,0,3,2,81,0,0,0,73,0,13,0
31082,CUST0000339139,200748,2008-01-21,10,256.0,0,159,0,0,159,0,0,79,0,80,0,84,0,75,0,0,159,0,0,0,0
31083,CUST0000341255,200749,2008-01-31,16,259.14000000000004,0,0,104,0,66,34,4,15,18,71,0,83,0,21,0,0,104,0,0,0,0
31084,CUST0000341306,200747,2008-01-14,1,79.44,0,0,25,0,25,0,0,0,0,25,0,25,0,0,0,0,25,0,0,0,0
31085,CUST0000342078,200747,2008-01-15,12,88.08000000000001,0,0,46,0,8,38,0,0,33,13,0,11,14,19,2,0,46,0,0,0,0
31086,CUST0000342959,200749,2008-01-30,23,488.65,0,303,0,0,278,21,4,230,22,51,0,201,10,91,1,0,292,8,3,0,0
31087,CUST0000344295,200749,2008-01-30,28,267.64,0,0,121,0,75,36,10,0,38,82,1,65,6,49,0,1,17,104,0,0,0
31088,CUST0000344976,200749,2008-01-28,14,147.2,0,86,0,0,50,33,3,11,8,67,0,47,9,30,0,0,86,0,0,0,0
31089,CUST0000345364,200749,2008-01-28,28,191.4,0,132,0,0,45,78,9,11,40,81,0,82,7,41,2,0,2,130,0,0,0
31090,CUST0000346251,200748,2008-01-22,14,184.17,0,103,0,0,81,20,2,27,10,66,0,10,11,82,0,0,103,0,0,0,0
31091,CUST0000347438,200743,2007-12-22,1,37.55,0,19,0,0,19,0,0,0,0,19,0,19,0,0,0,0,19,0,0,0,0
31092,CUST0000347503,200749,2008-01-29,22,346.9600000000001,0,0,110,0,51,50,9,0,28,82,0,80,12,17,1,0,0,110,0,0,0
31093,CUST0000347842,200748,2008-01-24,16,184.07,0,105,0,0,65,36,4,0,40,65,0,94,1,9,1,0,7,98,0,0,0
31094,CUST0000348123,200747,2008-01-18,4,61.81999999999999,0,34,0,0,25,9,0,11,4,19,0,4,5,25,0,0,25,9,0,0,0
31095,CUST0000349837,200749,2008-01-28,8,104.12,0,53,0,0,46,3,4,0,7,46,0,46,3,4,0,0,39,0,3,11,0
31096,CUST0000350221,200748,2008-01-24,7,70.17999999999999,0,58,0,0,35,22,1,18,7,33,0,22,8,27,1,0,0,58,0,0,0
31097,CUST0000350521,200749,2008-01-31,6,83.55,0,0,56,0,51,4,1,21,1,34,0,40,0,12,4,0,0,56,0,0,0
31098,CUST0000351733,200746,2008-01-10,4,47.41,0,22,0,0,19,0,3,0,3,19,0,0,9,11,2,0,21,0,1,0,0
31099,CUST0000352048,200747,2008-01-19,4,17.34,0,0,18,0,12,4,2,0,2,16,0,4,12,2,0,0,0,9,9,0,0
31100,CUST0000352075,200747,2008-01-16,11,258.26000000000005,93,0,0,0,86,6,1,43,7,43,0,35,8,49,1,0,15,78,0,0,1
31101,CUST0000353938,200748,2008-01-25,4,30.96,0,0,13,0,6,5,2,0,7,6,0,2,2,9,0,0,13,0,0,0,0
31102,CUST0000355108,200749,2008-01-30,13,141.41,0,0,116,0,93,20,3,50,16,50,0,67,3,46,0,0,85,31,0,0,0
31103,CUST0000355235,200749,2008-01-30,6,33.11,0,19,0,0,11,0,8,0,8,11,0,19,0,0,0,0,12,7,0,0,0
31104,CUST0000356601,200744,2007-12-25,2,15.31,0,0,12,0,10,0,2,0,2,10,0,10,2,0,0,0,12,0,0,0,0
31105,CUST0000357083,200744,2007-12-25,1,9.86,0,0,5,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,5,0,1
31106,CUST0000357650,200749,2008-01-30,6,160.92999999999995,0,59,0,0,53,6,0,0,0,59,0,34,6,19,0,0,19,0,0,40,0
31107,CUST0000357913,200747,2008-01-14,5,30.19,24,0,0,0,0,24,0,0,14,10,0,14,0,10,0,0,20,4,0,0,0
31108,CUST0000358603,200747,2008-01-14,1,12.63,0,10,0,0,10,0,0,0,0,10,0,10,0,0,0,0,10,0,0,0,1
31109,CUST0000359212,200748,2008-01-26,4,23.47,0,13,0,0,0,13,0,0,8,5,0,9,3,0,1,0,13,0,0,0,0
31110,CUST0000359265,200747,2008-01-20,1,35.85,0,0,13,0,13,0,0,0,0,13,0,13,0,0,0,0,13,0,0,0,0
31111,CUST0000359344,200748,2008-01-24,8,131.2,39,0,0,0,37,0,2,0,2,37,0,25,9,5,0,0,27,0,12,0,0
31112,CUST0000359417,200749,2008-01-28,15,287.88,151,0,0,0,135,10,6,75,12,64,0,101,20,28,2,0,148,3,0,0,0
31113,CUST0000359752,200749,2008-01-28,15,64.32,41,0,0,0,0,28,13,0,35,6,0,41,0,0,0,0,41,0,0,0,0
31114,CUST0000360289,200748,2008-01-25,14,555.46,0,238,0,0,230,7,1,192,1,45,0,47,0,191,0,0,238,0,0,0,0
31115,CUST0000361038,200748,2008-01-25,7,31.37,0,0,21,0,4,13,4,0,10,11,0,3,13,2,3,0,18,0,3,0,0
31116,CUST0000361910,200749,2008-01-31,13,75.28,38,0,0,0,7,25,6,0,24,14,0,10,18,10,0,0,38,0,0,0,0
31117,CUST0000362601,200748,2008-01-27,8,164.55,0,0,83,0,83,0,0,0,0,83,0,36,8,39,0,0,83,0,0,0,0
31118,CUST0000362694,200746,2008-01-09,4,70.78999999999998,0,0,36,0,32,3,1,0,4,32,0,36,0,0,0,0,36,0,0,0,0
31119,CUST0000363059,200749,2008-01-28,9,291.24,0,139,0,0,139,0,0,55,0,84,0,67,0,72,0,0,139,0,0,0,0
31120,CUST0000364031,200749,2008-01-28,7,39.72,0,0,23,0,0,22,1,0,17,6,0,10,3,10,0,0,23,0,0,0,0
31121,CUST0000365429,200748,2008-01-25,14,638.5799999999998,0,323,0,0,323,0,0,234,0,89,0,298,0,25,0,0,323,0,0,0,0
31122,CUST0000365689,200744,2007-12-26,2,4.94,0,0,0,7,5,0,2,0,2,5,0,0,5,2,0,0,0,0,7,0,1
31123,CUST0000365930,200749,2008-01-30,9,70.42,0,36,0,0,15,15,6,0,17,19,0,29,5,2,0,0,36,0,0,0,0
31124,CUST0000366451,200748,2008-01-27,7,59.3,0,0,22,0,0,21,1,0,17,5,0,22,0,0,0,0,0,3,19,0,0
31125,CUST0000366661,200748,2008-01-27,5,106.21,0,58,0,0,55,0,3,35,3,20,0,47,1,10,0,0,58,0,0,0,0
31126,CUST0000367221,200748,2008-01-22,5,92.32,0,0,40,0,32,6,2,0,2,38,0,34,6,0,0,0,16,24,0,0,0
31127,CUST0000369556,200748,2008-01-22,11,351.9000000000001,0,193,0,0,190,3,0,155,7,31,0,157,7,29,0,0,193,0,0,0,0
31128,CUST0000369681,200749,2008-01-29,8,151.63,0,0,65,0,59,6,0,29,6,30,0,16,7,42,0,0,62,0,0,3,0
31129,CUST0000370293,200747,2008-01-20,5,25.37,0,19,0,0,8,9,2,0,11,8,0,10,9,0,0,0,8,0,5,6,0
31130,CUST0000370351,200749,2008-01-30,4,72.31,0,56,0,0,56,0,0,17,0,39,0,28,0,28,0,0,56,0,0,0,0
31131,CUST0000371087,200749,2008-01-31,10,182.58,0,0,115,0,105,4,6,43,10,62,0,68,4,43,0,0,115,0,0,0,0
31132,CUST0000371566,200741,2007-12-04,1,6.8500000000000005,0,0,4,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,1
31133,CUST0000371579,200749,2008-01-29,7,169.97000000000003,69,0,0,0,62,3,4,36,7,26,0,34,0,33,2,0,2,67,0,0,0
31134,CUST0000371949,200748,2008-01-25,21,144.94999999999996,0,0,63,0,19,37,7,0,27,33,3,25,25,8,2,3,9,7,41,6,0
31135,CUST0000372036,200747,2008-01-18,3,57.75,0,14,0,0,13,1,0,0,1,13,0,4,1,9,0,0,14,0,0,0,0
31136,CUST0000372533,200749,2008-01-29,9,46.71,0,28,0,0,0,27,1,0,18,10,0,19,6,3,0,0,0,28,0,0,0
31137,CUST0000373241,200748,2008-01-27,11,301.99000000000007,0,119,0,0,100,18,1,85,12,22,0,1,13,105,0,0,119,0,0,0,0
31138,CUST0000373894,200745,2008-01-06,1,14.55,0,6,0,0,0,6,0,0,0,6,0,6,0,0,0,0,6,0,0,0,0
31139,CUST0000374335,200749,2008-01-31,19,332.92,0,166,0,0,132,30,4,59,24,83,0,100,24,40,2,0,161,0,5,0,0
31140,CUST0000374744,200746,2008-01-12,6,81.59,0,0,30,0,6,24,0,0,12,18,0,24,0,6,0,0,0,0,0,30,0
31141,CUST0000375691,200748,2008-01-25,10,361.09,0,0,143,0,136,7,0,85,7,51,0,26,1,116,0,0,143,0,0,0,0
31142,CUST0000376140,200748,2008-01-25,13,277.84000000000003,0,0,172,0,160,9,3,108,8,56,0,71,1,95,5,0,172,0,0,0,0
31143,CUST0000377107,200747,2008-01-14,1,6.289999999999999,0,0,7,0,0,7,0,0,0,7,0,7,0,0,0,0,7,0,0,0,0
31144,CUST0000378373,200748,2008-01-26,12,168.72,89,0,0,0,67,13,9,43,15,31,0,60,3,26,0,0,89,0,0,0,0
31145,CUST0000379952,200749,2008-01-30,5,92.63,0,42,0,0,40,0,2,0,2,40,0,19,0,23,0,0,31,0,11,0,0
31146,CUST0000380224,200749,2008-01-31,40,240.53000000000003,0,0,188,0,52,126,10,17,70,101,0,164,1,15,8,0,188,0,0,0,0
31147,CUST0000380545,200748,2008-01-22,8,127.84,0,0,56,0,47,4,5,38,9,9,0,16,25,14,1,0,53,0,2,1,0
31148,CUST0000382456,200748,2008-01-26,1,10.41,0,0,9,0,9,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,1
31149,CUST0000384431,200745,2008-01-04,3,44.45,36,0,0,0,31,5,0,21,0,15,0,0,0,36,0,0,0,0,36,0,0
31150,CUST0000388176,200748,2008-01-27,54,215.61000000000007,0,227,0,0,77,128,22,0,109,116,2,141,15,67,2,2,0,0,0,227,0
31151,CUST0000389267,200748,2008-01-26,10,245.33,113,0,0,0,110,2,1,55,2,55,1,15,27,70,0,1,0,113,0,0,0
31152,CUST0000389364,200747,2008-01-15,6,81.16,0,0,47,0,31,13,3,22,7,18,0,18,1,22,6,0,0,47,0,0,1
31153,CUST0000392574,200748,2008-01-22,10,109.56,0,0,59,0,11,47,1,0,14,45,0,35,7,17,0,0,20,0,39,0,0
31154,CUST0000393495,200748,2008-01-26,9,148.92999999999995,0,77,0,0,72,3,2,11,5,61,0,23,11,43,0,0,75,2,0,0,0
31155,CUST0000393615,200743,2007-12-21,2,44.09,0,0,9,0,7,2,0,0,2,7,0,0,7,0,2,0,0,0,0,9,0
31156,CUST0000395437,200747,2008-01-16,2,16.57,17,0,0,0,11,6,0,0,0,17,0,11,0,6,0,0,11,0,6,0,0
31157,CUST0000395515,200748,2008-01-23,5,191.45,0,0,74,0,74,0,0,49,10,15,0,10,13,51,0,0,0,37,0,37,0
31158,CUST0000396231,200748,2008-01-27,26,212.7800000000001,0,0,127,0,60,60,7,0,47,80,0,71,16,40,0,0,91,0,36,0,0
31159,CUST0000396745,200746,2008-01-13,8,37.07000000000001,0,21,0,0,0,19,2,0,14,7,0,7,7,7,0,0,0,21,0,0,0
31160,CUST0000397207,200749,2008-01-28,26,328.81,0,179,0,0,128,41,10,93,44,42,0,140,14,22,3,0,179,0,0,0,0
31161,CUST0000397266,200749,2008-01-30,28,329.0,0,150,0,0,116,28,6,27,29,93,1,85,24,37,3,1,0,150,0,0,0
31162,CUST0000397540,200748,2008-01-25,10,123.23,0,81,0,0,73,2,6,0,16,65,0,73,8,0,0,0,81,0,0,0,0
31163,CUST0000397821,200749,2008-01-28,11,171.88,0,0,85,0,71,12,2,0,20,65,0,58,0,27,0,0,84,1,0,0,0
31164,CUST0000398367,200749,2008-01-31,6,69.85000000000001,0,42,0,0,18,24,0,0,9,33,0,33,2,7,0,0,0,42,0,0,0
31165,CUST0000398784,200749,2008-01-30,10,134.82,64,0,0,0,51,9,4,16,8,40,0,32,6,26,0,0,24,40,0,0,0
31166,CUST0000400134,200748,2008-01-24,12,181.68,0,84,0,0,52,29,3,16,8,60,0,45,3,31,5,0,18,0,66,0,0
31167,CUST0000400678,200749,2008-01-30,12,248.66,0,123,0,0,115,3,5,92,8,23,0,25,45,53,0,0,119,4,0,0,0
31168,CUST0000400898,200748,2008-01-26,12,277.41,113,0,0,0,104,5,4,88,4,21,0,8,36,69,0,0,92,0,21,0,0
31169,CUST0000402467,200749,2008-01-28,3,45.0,0,25,0,0,21,3,1,0,4,21,0,24,1,0,0,0,0,4,21,0,0
31170,CUST0000403048,200748,2008-01-26,16,41.0,0,0,36,0,4,23,9,0,27,5,4,2,12,7,11,4,4,6,26,0,0
31171,CUST0000404216,200748,2008-01-27,13,133.60000000000002,51,0,0,0,11,34,6,0,15,36,0,33,9,9,0,0,51,0,0,0,0
31172,CUST0000404696,200749,2008-01-30,1,19.130000000000006,0,14,0,0,14,0,0,0,0,14,0,0,0,14,0,0,14,0,0,0,0
31173,CUST0000405265,200747,2008-01-18,2,24.07,16,0,0,0,10,6,0,0,0,16,0,16,0,0,0,0,16,0,0,0,0
31174,CUST0000406083,200749,2008-01-30,21,130.66,0,99,0,0,60,32,7,36,34,28,1,37,11,42,8,1,0,23,0,76,0
31175,CUST0000406773,200743,2007-12-20,2,50.93999999999999,0,0,20,0,17,3,0,0,3,17,0,3,0,17,0,0,20,0,0,0,1
31176,CUST0000406914,200747,2008-01-16,4,29.92,0,21,0,0,0,21,0,0,9,12,0,0,6,15,0,0,21,0,0,0,0
31177,CUST0000407072,200749,2008-01-30,18,145.46,0,0,105,0,66,34,5,0,23,82,0,49,8,48,0,0,105,0,0,0,0
31178,CUST0000407343,200746,2008-01-07,2,5.08,6,0,0,0,0,5,1,0,1,5,0,0,1,5,0,0,0,0,0,6,0
31179,CUST0000407532,200748,2008-01-27,12,108.68,63,0,0,0,50,9,4,0,13,50,0,19,1,35,8,0,63,0,0,0,0
31180,CUST0000409627,200746,2008-01-07,6,145.09999999999997,0,0,53,0,52,1,0,0,1,52,0,31,22,0,0,0,53,0,0,0,0
31181,CUST0000410228,200748,2008-01-24,11,200.22,127,0,0,0,123,3,1,62,4,61,0,25,17,85,0,0,127,0,0,0,0
31182,CUST0000410727,200749,2008-01-29,15,237.69000000000003,0,0,134,0,101,29,4,53,32,48,1,19,17,96,1,1,123,11,0,0,0
31183,CUST0000411204,200748,2008-01-22,22,330.56000000000006,0,109,0,0,64,33,12,29,39,41,0,31,13,61,4,0,107,2,0,0,0
31184,CUST0000412288,200749,2008-01-29,8,35.08,20,0,0,0,8,6,6,0,12,8,0,3,7,10,0,0,19,1,0,0,0
31185,CUST0000413197,200749,2008-01-28,12,515.02,0,138,0,0,128,7,3,120,10,8,0,47,17,74,0,0,131,5,2,0,0
31186,CUST0000414522,200749,2008-01-30,2,23.19,13,0,0,0,0,13,0,0,0,13,0,13,0,0,0,0,13,0,0,0,0
31187,CUST0000414892,200748,2008-01-26,13,137.70999999999998,87,0,0,0,65,22,0,0,26,61,0,70,12,5,0,0,0,87,0,0,0
31188,CUST0000415029,200749,2008-01-30,8,194.39,0,109,0,0,109,0,0,62,0,47,0,54,0,55,0,0,109,0,0,0,0
31189,CUST0000418168,200749,2008-01-29,18,72.89,0,0,53,0,0,39,14,0,43,10,0,29,9,15,0,0,6,1,46,0,0
31190,CUST0000418743,200748,2008-01-22,9,21.44,0,25,0,0,0,16,9,0,21,4,0,18,2,4,1,0,0,0,25,0,0
31191,CUST0000419849,200749,2008-01-30,15,93.25,76,0,0,0,52,23,1,0,22,52,2,25,8,41,0,2,0,1,75,0,0
31192,CUST0000422914,200749,2008-01-31,15,274.74999999999994,0,192,0,0,178,13,1,100,5,87,0,135,4,52,1,0,192,0,0,0,0
31193,CUST0000423063,200743,2007-12-20,1,21.86,0,0,7,0,7,0,0,0,0,7,0,7,0,0,0,0,0,7,0,0,0
31194,CUST0000423539,200747,2008-01-18,8,114.49,0,0,47,0,38,7,2,32,9,6,0,15,0,32,0,0,45,2,0,0,0
31195,CUST0000424386,200749,2008-01-31,23,219.88,97,0,0,0,18,74,5,0,45,51,1,46,25,21,4,1,0,0,97,0,0
31196,CUST0000424608,200749,2008-01-28,8,74.37,0,0,38,0,0,37,1,0,21,17,0,35,0,3,0,0,38,0,0,0,0
31197,CUST0000425522,200749,2008-01-29,16,66.62,0,0,44,0,11,20,13,0,29,15,0,18,2,20,4,0,42,2,0,0,0
31198,CUST0000425541,200749,2008-01-31,11,115.31999999999998,0,67,0,0,37,30,0,0,17,50,0,40,20,7,0,0,8,59,0,0,0
31199,CUST0000425586,200748,2008-01-24,11,222.7199999999999,0,113,0,0,97,13,3,56,16,41,0,23,0,86,4,0,97,16,0,0,0
31200,CUST0000425801,200749,2008-01-31,9,155.51,0,0,120,0,107,12,1,80,6,34,0,102,0,18,0,0,25,95,0,0,0
31201,CUST0000426107,200748,2008-01-23,12,118.3,0,52,0,0,20,26,6,20,19,13,0,47,2,3,0,0,44,7,1,0,0
31202,CUST0000426571,200749,2008-01-29,6,66.5,15,0,0,0,8,7,0,0,7,8,0,0,9,5,1,0,0,0,1,14,0
31203,CUST0000426871,200748,2008-01-27,17,75.71,0,63,0,0,19,33,11,19,29,15,0,21,4,32,6,0,5,58,0,0,0
31204,CUST0000428608,200749,2008-01-29,40,396.06000000000006,0,0,154,0,54,78,22,15,78,60,1,88,28,36,1,1,0,24,130,0,0
31205,CUST0000428635,200746,2008-01-12,3,89.53,0,48,0,0,42,6,0,36,0,12,0,0,0,48,0,0,6,42,0,0,0
31206,CUST0000429946,200748,2008-01-25,8,119.46,0,59,0,0,48,11,0,35,7,17,0,35,2,22,0,0,59,0,0,0,0
31207,CUST0000430659,200749,2008-01-30,16,34.72,0,0,47,0,0,43,4,0,35,11,1,21,8,17,0,1,47,0,0,0,0
31208,CUST0000431015,200749,2008-01-31,17,328.13000000000005,127,0,0,0,107,14,6,81,26,20,0,82,0,31,14,0,7,0,0,120,0
31209,CUST0000433392,200749,2008-01-31,22,92.49000000000002,53,0,0,0,0,40,13,0,39,14,0,27,7,17,2,0,18,25,8,2,0
31210,CUST0000433913,200749,2008-01-31,27,223.69,0,130,0,0,82,42,6,13,34,83,0,98,6,26,0,0,130,0,0,0,0
31211,CUST0000436351,200749,2008-01-29,15,142.95,0,51,0,0,10,28,13,0,21,30,0,17,5,23,6,0,24,2,0,25,0
31212,CUST0000437337,200749,2008-01-28,13,351.79,0,144,0,0,119,23,2,111,5,28,0,46,16,79,3,0,142,1,1,0,0
31213,CUST0000438736,200749,2008-01-28,17,317.13000000000005,0,156,0,0,142,10,4,0,14,142,0,133,0,23,0,0,8,4,0,144,0
31214,CUST0000439239,200748,2008-01-27,10,96.58,0,71,0,0,52,17,2,15,10,46,0,45,19,7,0,0,13,0,37,21,0
31215,CUST0000439615,200748,2008-01-27,23,332.36000000000007,0,179,0,0,146,32,1,42,19,118,0,79,17,82,1,0,179,0,0,0,0
31216,CUST0000440798,200749,2008-01-31,11,66.03999999999999,0,0,37,0,8,29,0,0,24,13,0,15,10,12,0,0,37,0,0,0,0
31217,CUST0000441420,200747,2008-01-15,1,18.28,0,9,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,1
31218,CUST0000444515,200749,2008-01-28,5,36.36,0,0,22,0,9,11,2,0,13,9,0,8,0,12,2,0,18,0,0,4,0
31219,CUST0000445045,200748,2008-01-22,12,207.91,0,107,0,0,96,8,3,44,11,52,0,30,2,75,0,0,0,107,0,0,0
31220,CUST0000446407,200749,2008-01-31,15,279.55000000000007,0,163,0,0,149,13,1,41,14,108,0,131,0,32,0,0,0,163,0,0,0
31221,CUST0000447348,200748,2008-01-24,11,234.01,0,141,0,0,134,2,5,120,7,14,0,39,2,99,1,0,141,0,0,0,0
31222,CUST0000448187,200747,2008-01-15,2,34.36,0,0,17,0,9,8,0,0,8,9,0,17,0,0,0,0,0,0,17,0,0
31223,CUST0000449125,200749,2008-01-31,24,492.86999999999995,0,225,0,0,191,24,10,174,34,17,0,155,9,61,0,0,167,58,0,0,0
31224,CUST0000449701,200749,2008-01-30,3,33.21,0,21,0,0,9,12,0,0,3,18,0,0,9,12,0,0,9,12,0,0,0
31225,CUST0000450574,200747,2008-01-18,5,27.2,0,0,10,0,0,9,1,0,6,4,0,5,4,0,1,0,6,4,0,0,0
31226,CUST0000452948,200744,2007-12-24,2,32.72000000000001,0,16,0,0,16,0,0,0,0,16,0,0,0,16,0,0,10,0,0,6,0
31227,CUST0000453681,200749,2008-01-28,15,381.57000000000005,0,94,0,0,73,21,0,0,12,82,0,18,14,62,0,0,94,0,0,0,0
31228,CUST0000453772,200749,2008-01-29,9,108.39,0,0,71,0,45,23,3,0,21,50,0,24,13,34,0,0,1,70,0,0,0
31229,CUST0000453780,200749,2008-01-31,10,66.28999999999999,49,0,0,0,10,39,0,0,14,35,0,28,3,18,0,0,0,49,0,0,0
31230,CUST0000454041,200748,2008-01-26,13,140.09,44,0,0,0,19,17,8,11,19,12,2,10,14,18,0,2,0,44,0,0,0
31231,CUST0000454607,200742,2007-12-11,1,45.98,0,0,16,0,16,0,0,0,0,16,0,16,0,0,0,0,16,0,0,0,0
31232,CUST0000454947,200749,2008-01-31,31,453.62999999999994,0,161,0,0,85,66,10,17,46,98,0,67,24,70,0,0,161,0,0,0,0
31233,CUST0000455765,200749,2008-01-31,15,272.88,142,0,0,0,121,20,1,72,2,68,0,19,8,115,0,0,142,0,0,0,0
31234,CUST0000455930,200746,2008-01-07,3,39.61,0,29,0,0,23,6,0,12,0,17,0,29,0,0,0,0,17,12,0,0,1
31235,CUST0000456145,200749,2008-01-28,10,89.35999999999999,0,78,0,0,71,3,4,13,7,58,0,70,0,8,0,0,74,0,4,0,0
31236,CUST0000456220,200749,2008-01-30,42,985.9299999999998,0,310,0,0,232,56,22,200,61,49,0,50,35,209,16,0,310,0,0,0,0
31237,CUST0000456286,200748,2008-01-25,6,37.98,0,0,29,0,20,4,5,0,9,20,0,24,1,4,0,0,20,7,2,0,0
31238,CUST0000456347,200748,2008-01-27,10,219.95000000000005,0,0,80,0,55,23,2,47,13,20,0,59,6,15,0,0,16,64,0,0,0
31239,CUST0000456698,200749,2008-01-30,3,31.27,0,0,17,0,11,6,0,0,1,16,0,16,1,0,0,0,1,16,0,0,0
31240,CUST0000456966,200749,2008-01-28,12,424.99,147,0,0,0,137,8,2,99,5,43,0,77,28,41,1,0,145,2,0,0,0
31241,CUST0000456967,200749,2008-01-31,7,75.28,0,54,0,0,39,13,2,18,10,26,0,31,0,23,0,0,0,46,3,5,0
31242,CUST0000457079,200749,2008-01-28,9,67.76000000000002,56,0,0,0,37,15,4,23,19,14,0,29,0,21,6,0,1,55,0,0,0
31243,CUST0000457990,200749,2008-01-29,14,27.52,0,0,37,0,8,26,3,0,28,8,1,19,0,15,2,1,26,11,0,0,0
31244,CUST0000458113,200749,2008-01-28,10,355.61999999999983,0,0,194,0,194,0,0,95,0,99,0,129,0,65,0,0,194,0,0,0,0
31245,CUST0000458484,200747,2008-01-19,5,28.64,0,0,17,0,0,14,3,0,6,11,0,11,6,0,0,0,2,12,0,3,0
31246,CUST0000459058,200749,2008-01-30,5,75.34,0,0,52,0,48,3,1,17,4,31,0,52,0,0,0,0,48,4,0,0,0
31247,CUST0000459098,200749,2008-01-30,5,7.1,10,0,0,0,0,5,5,0,5,5,0,5,0,5,0,0,10,0,0,0,0
31248,CUST0000460983,200748,2008-01-25,14,39.53,32,0,0,0,0,22,10,0,27,5,0,23,1,8,0,0,32,0,0,0,0
31249,CUST0000461309,200749,2008-01-29,10,235.47,0,105,0,0,102,1,2,38,3,64,0,105,0,0,0,0,0,0,0,105,0
31250,CUST0000463293,200744,2007-12-24,5,90.05,0,40,0,0,31,9,0,23,3,14,0,0,31,9,0,0,40,0,0,0,0
31251,CUST0000463469,200749,2008-01-28,19,132.82,35,0,0,0,6,19,10,0,29,6,0,23,5,0,7,0,0,35,0,0,0
31252,CUST0000463779,200748,2008-01-24,13,88.73,0,0,50,0,14,33,3,0,30,20,0,43,3,0,4,0,50,0,0,0,0
31253,CUST0000464501,200749,2008-01-29,14,260.32,0,170,0,0,155,13,2,126,9,35,0,81,3,86,0,0,170,0,0,0,0
31254,CUST0000465173,200746,2008-01-11,9,325.83,0,130,0,0,123,6,1,79,7,44,0,47,1,82,0,0,6,0,0,124,0
31255,CUST0000465439,200747,2008-01-16,4,22.81,9,0,0,0,0,8,1,0,5,4,0,4,4,0,1,0,9,0,0,0,0
31256,CUST0000466497,200743,2007-12-22,5,124.82,0,0,40,0,32,7,1,22,8,10,0,4,11,22,3,0,40,0,0,0,1
31257,CUST0000467095,200748,2008-01-27,7,28.21,0,25,0,0,6,15,4,0,10,15,0,19,4,0,2,0,25,0,0,0,0
31258,CUST0000467424,200748,2008-01-25,12,328.2700000000001,0,178,0,0,175,0,3,165,3,10,0,151,0,27,0,0,70,108,0,0,0
31259,CUST0000472833,200748,2008-01-25,10,44.84,0,0,24,0,0,16,8,0,11,13,0,14,8,2,0,0,24,0,0,0,0
31260,CUST0000473868,200749,2008-01-28,42,135.78999999999996,97,0,0,0,11,50,36,0,72,25,0,44,27,21,5,0,22,0,0,75,0
31261,CUST0000475839,200748,2008-01-25,7,49.38,19,0,0,0,9,6,4,0,4,14,1,7,0,9,2,1,19,0,0,0,0
31262,CUST0000476201,200749,2008-01-30,19,420.99,0,0,131,0,75,51,5,33,34,64,0,69,20,42,0,0,129,2,0,0,0
31263,CUST0000476769,200749,2008-01-28,9,64.33,0,32,0,0,13,16,3,0,13,19,0,26,4,0,2,0,32,0,0,0,0
31264,CUST0000478905,200748,2008-01-24,16,394.24999999999994,0,0,137,0,117,15,5,77,16,44,0,36,3,97,1,0,137,0,0,0,0
31265,CUST0000479335,200749,2008-01-30,23,105.91,59,0,0,0,15,32,12,0,35,24,0,21,19,17,2,0,2,57,0,0,0
31266,CUST0000480003,200749,2008-01-31,26,158.16999999999996,0,83,0,0,26,49,8,0,52,29,2,44,19,15,3,2,42,41,0,0,0
31267,CUST0000480643,200749,2008-01-31,59,129.73000000000002,0,165,0,0,31,79,55,0,107,58,0,72,16,72,5,0,165,0,0,0,0
